,region,depot,item_no,tms,ams,month,year,Sale_1Monthsback,Sale_2Monthsback,Sale_3Monthsback
0,LG,AGEGE,10040447,119.36048275862069,59.680241379310345,6.0,2021.0,,,
1,LG,AGEGE,10040447,144.79135483870968,72.39567741935484,7.0,2021.0,59.680241379310345,,
2,LG,AGEGE,10040447,211.0334193548387,105.51670967741936,8.0,2021.0,72.39567741935484,59.680241379310345,
3,LG,AGEGE,10040447,198.30186666666668,99.15093333333334,9.0,2021.0,105.51670967741936,72.39567741935484,59.680241379310345
4,LG,AGEGE,10040447,142.82548387096773,71.41274193548387,10.0,2021.0,99.15093333333334,105.51670967741936,72.39567741935484
5,LG,AGEGE,10040447,194.15046666666666,97.07523333333333,11.0,2021.0,71.41274193548387,99.15093333333334,105.51670967741936
6,LG,AGEGE,10040447,142.95696774193547,71.47848387096774,12.0,2021.0,97.07523333333333,71.41274193548387,99.15093333333334
7,LG,AGEGE,10040447,142.29103225806452,71.14551612903226,1.0,2022.0,71.47848387096774,97.07523333333333,71.41274193548387
8,LG,AGEGE,10040447,162.39435714285716,81.19717857142858,2.0,2022.0,71.14551612903226,71.47848387096774,97.07523333333333
9,LG,AGEGE,10040447,69.52941935483871,34.764709677419354,3.0,2022.0,81.19717857142858,71.14551612903226,71.47848387096774
10,LG,AGEGE,10040447,108.93733333333333,54.468666666666664,4.0,2022.0,34.764709677419354,81.19717857142858,71.14551612903226
11,LG,AGEGE,10040447,104.626,52.313,5.0,2022.0,54.468666666666664,34.764709677419354,81.19717857142858
12,LG,AGEGE,10047371,0.0,0.0,7.0,2021.0,,,
13,LG,AGEGE,10047371,0.0,0.0,8.0,2021.0,0.0,,
14,LG,AGEGE,10047371,0.0,0.0,9.0,2021.0,0.0,0.0,
15,LG,AGEGE,10047371,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
16,LG,AGEGE,10047371,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
17,LG,AGEGE,10047371,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
18,LG,AGEGE,10047371,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
19,LG,AGEGE,10047371,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
20,LG,AGEGE,10047371,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
21,LG,AGEGE,10047371,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
22,LG,AGEGE,10047371,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
23,LG,AGEGE,10056877,105.90593103448276,52.95296551724138,6.0,2021.0,,,
24,LG,AGEGE,10056877,95.77058064516129,47.885290322580644,7.0,2021.0,52.95296551724138,,
25,LG,AGEGE,10056877,70.66870967741936,35.33435483870968,8.0,2021.0,47.885290322580644,52.95296551724138,
26,LG,AGEGE,10056877,65.41953333333333,32.70976666666667,9.0,2021.0,35.33435483870968,47.885290322580644,52.95296551724138
27,LG,AGEGE,10056877,68.3523870967742,34.1761935483871,10.0,2021.0,32.70976666666667,35.33435483870968,47.885290322580644
28,LG,AGEGE,10056877,80.5614,40.2807,11.0,2021.0,34.1761935483871,32.70976666666667,35.33435483870968
29,LG,AGEGE,10056877,38.13503225806451,19.067516129032256,12.0,2021.0,40.2807,34.1761935483871,32.70976666666667
30,LG,AGEGE,10056877,57.062709677419356,28.531354838709678,1.0,2022.0,19.067516129032256,40.2807,34.1761935483871
31,LG,AGEGE,10056877,58.754,29.377,2.0,2022.0,28.531354838709678,19.067516129032256,40.2807
32,LG,AGEGE,10056877,20.862129032258064,10.431064516129032,3.0,2022.0,29.377,28.531354838709678,19.067516129032256
33,LG,AGEGE,10056877,14.1354,7.0677,4.0,2022.0,10.431064516129032,29.377,28.531354838709678
34,LG,AGEGE,10056877,2.278,1.139,5.0,2022.0,7.0677,10.431064516129032,29.377
35,LG,AGEGE,10063228,14.481428571428571,7.240714285714286,6.0,2021.0,,,
36,LG,AGEGE,10063228,1.6418064516129032,0.8209032258064516,7.0,2021.0,7.240714285714286,,
37,LG,AGEGE,10063228,0.013419354838709678,0.006709677419354839,8.0,2021.0,0.8209032258064516,7.240714285714286,
38,LG,AGEGE,10063228,0.0,0.0,9.0,2021.0,0.006709677419354839,0.8209032258064516,7.240714285714286
39,LG,AGEGE,10063228,0.0,0.0,10.0,2021.0,0.0,0.006709677419354839,0.8209032258064516
40,LG,AGEGE,10063228,0.0,0.0,11.0,2021.0,0.0,0.0,0.006709677419354839
41,LG,AGEGE,10063228,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
42,LG,AGEGE,10063228,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
43,LG,AGEGE,10063228,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
44,LG,AGEGE,10063228,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
45,LG,AGEGE,10063228,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
46,LG,AGEGE,10063228,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
47,LG,AGEGE,10063348,0.0,0.0,7.0,2021.0,,,
48,LG,AGEGE,10063348,0.0,0.0,8.0,2021.0,0.0,,
49,LG,AGEGE,10063348,0.0,0.0,9.0,2021.0,0.0,0.0,
50,LG,AGEGE,10063348,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
51,LG,AGEGE,10063348,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
52,LG,AGEGE,10063348,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
53,LG,AGEGE,10063348,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
54,LG,AGEGE,10063348,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
55,LG,AGEGE,10063348,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
56,LG,AGEGE,10063348,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
57,LG,AGEGE,10063348,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
58,LG,AGEGE,10080907,243.01151724137932,121.50575862068966,6.0,2021.0,,,
59,LG,AGEGE,10080907,336.53651612903224,168.26825806451612,7.0,2021.0,121.50575862068966,,
60,LG,AGEGE,10080907,461.26032258064515,230.63016129032258,8.0,2021.0,168.26825806451612,121.50575862068966,
61,LG,AGEGE,10080907,431.72866666666664,215.86433333333332,9.0,2021.0,230.63016129032258,168.26825806451612,121.50575862068966
62,LG,AGEGE,10080907,362.6155483870968,181.3077741935484,10.0,2021.0,215.86433333333332,230.63016129032258,168.26825806451612
63,LG,AGEGE,10080907,330.24533333333335,165.12266666666667,11.0,2021.0,181.3077741935484,215.86433333333332,230.63016129032258
64,LG,AGEGE,10080907,298.87425806451614,149.43712903225807,12.0,2021.0,165.12266666666667,181.3077741935484,215.86433333333332
65,LG,AGEGE,10080907,375.349935483871,187.6749677419355,1.0,2022.0,149.43712903225807,165.12266666666667,181.3077741935484
66,LG,AGEGE,10080907,290.8302142857143,145.41510714285715,2.0,2022.0,187.6749677419355,149.43712903225807,165.12266666666667
67,LG,AGEGE,10080907,140.2398064516129,70.11990322580645,3.0,2022.0,145.41510714285715,187.6749677419355,149.43712903225807
68,LG,AGEGE,10080907,374.2726666666667,187.13633333333334,4.0,2022.0,70.11990322580645,145.41510714285715,187.6749677419355
69,LG,AGEGE,10080907,312.38,156.19,5.0,2022.0,187.13633333333334,70.11990322580645,145.41510714285715
70,LG,AGEGE,10081184,0.0,0.0,7.0,2021.0,,,
71,LG,AGEGE,10081184,0.0,0.0,8.0,2021.0,0.0,,
72,LG,AGEGE,10081184,0.0,0.0,9.0,2021.0,0.0,0.0,
73,LG,AGEGE,10081184,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
74,LG,AGEGE,10081184,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
75,LG,AGEGE,10081184,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
76,LG,AGEGE,10081184,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
77,LG,AGEGE,10081184,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
78,LG,AGEGE,10081184,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
79,LG,AGEGE,10081184,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
80,LG,AGEGE,10081184,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
81,LG,AGEGE,10090361,2.6520952380952383,1.3260476190476191,6.0,2021.0,,,
82,LG,AGEGE,10090361,0.5316129032258065,0.2658064516129032,7.0,2021.0,1.3260476190476191,,
83,LG,AGEGE,10090361,0.0,0.0,8.0,2021.0,0.2658064516129032,1.3260476190476191,
84,LG,AGEGE,10090361,0.0,0.0,9.0,2021.0,0.0,0.2658064516129032,1.3260476190476191
85,LG,AGEGE,10090361,0.0,0.0,10.0,2021.0,0.0,0.0,0.2658064516129032
86,LG,AGEGE,10090361,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
87,LG,AGEGE,10090361,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
88,LG,AGEGE,10090361,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
89,LG,AGEGE,10090361,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
90,LG,AGEGE,10090361,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
91,LG,AGEGE,10090361,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
92,LG,AGEGE,10090361,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
93,LG,AGEGE,10097797,24.34342857142857,12.171714285714286,6.0,2021.0,,,
94,LG,AGEGE,10097797,2.8823870967741936,1.4411935483870968,7.0,2021.0,12.171714285714286,,
95,LG,AGEGE,10097797,0.02632258064516129,0.013161290322580645,8.0,2021.0,1.4411935483870968,12.171714285714286,
96,LG,AGEGE,10097797,0.0,0.0,9.0,2021.0,0.013161290322580645,1.4411935483870968,12.171714285714286
97,LG,AGEGE,10097797,0.0,0.0,10.0,2021.0,0.0,0.013161290322580645,1.4411935483870968
98,LG,AGEGE,10097797,0.0,0.0,11.0,2021.0,0.0,0.0,0.013161290322580645
99,LG,AGEGE,10097797,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
100,LG,AGEGE,10097797,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
101,LG,AGEGE,10097797,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
102,LG,AGEGE,10097797,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
103,LG,AGEGE,10097797,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
104,LG,AGEGE,10097797,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
105,LG,AGEGE,10098890,0.2804516129032258,0.1402258064516129,7.0,2021.0,,,
106,LG,AGEGE,10098890,0.0,0.0,8.0,2021.0,0.1402258064516129,,
107,LG,AGEGE,10098890,0.0,0.0,9.0,2021.0,0.0,0.1402258064516129,
108,LG,AGEGE,10098890,0.0,0.0,10.0,2021.0,0.0,0.0,0.1402258064516129
109,LG,AGEGE,10098890,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
110,LG,AGEGE,10098890,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
111,LG,AGEGE,10098890,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
112,LG,AGEGE,10098890,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
113,LG,AGEGE,10098890,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
114,LG,AGEGE,10098890,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
115,LG,AGEGE,10098890,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
116,LG,AGEGE,108880,974.3533793103448,487.1766896551724,6.0,2021.0,,,
117,LG,AGEGE,108880,826.962064516129,413.4810322580645,7.0,2021.0,487.1766896551724,,
118,LG,AGEGE,108880,860.3202580645161,430.16012903225806,8.0,2021.0,413.4810322580645,487.1766896551724,
119,LG,AGEGE,108880,830.7151333333334,415.3575666666667,9.0,2021.0,430.16012903225806,413.4810322580645,487.1766896551724
120,LG,AGEGE,108880,661.0689677419355,330.53448387096773,10.0,2021.0,415.3575666666667,430.16012903225806,413.4810322580645
121,LG,AGEGE,108880,769.3968666666667,384.69843333333336,11.0,2021.0,330.53448387096773,415.3575666666667,430.16012903225806
122,LG,AGEGE,108880,800.8038064516129,400.40190322580645,12.0,2021.0,384.69843333333336,330.53448387096773,415.3575666666667
123,LG,AGEGE,108880,825.1507096774194,412.5753548387097,1.0,2022.0,400.40190322580645,384.69843333333336,330.53448387096773
124,LG,AGEGE,108880,580.7251428571428,290.3625714285714,2.0,2022.0,412.5753548387097,400.40190322580645,384.69843333333336
125,LG,AGEGE,108880,372.13464516129034,186.06732258064517,3.0,2022.0,290.3625714285714,412.5753548387097,400.40190322580645
126,LG,AGEGE,108880,723.5830666666667,361.79153333333335,4.0,2022.0,186.06732258064517,290.3625714285714,412.5753548387097
127,LG,AGEGE,108880,662.144,331.072,5.0,2022.0,361.79153333333335,186.06732258064517,290.3625714285714
128,LG,AGEGE,10980611,3.3220689655172415,1.6610344827586208,6.0,2021.0,,,
129,LG,AGEGE,10980611,1.9019354838709677,0.9509677419354838,7.0,2021.0,1.6610344827586208,,
130,LG,AGEGE,10980611,0.013548387096774193,0.0067741935483870966,8.0,2021.0,0.9509677419354838,1.6610344827586208,
131,LG,AGEGE,10980611,0.0,0.0,9.0,2021.0,0.0067741935483870966,0.9509677419354838,1.6610344827586208
132,LG,AGEGE,10980611,0.0,0.0,10.0,2021.0,0.0,0.0067741935483870966,0.9509677419354838
133,LG,AGEGE,10980611,0.0,0.0,11.0,2021.0,0.0,0.0,0.0067741935483870966
134,LG,AGEGE,10980611,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
135,LG,AGEGE,10980611,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
136,LG,AGEGE,10980611,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
137,LG,AGEGE,10980611,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
138,LG,AGEGE,10980611,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
139,LG,AGEGE,10980611,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
140,LG,AGEGE,10983534,0.0,0.0,7.0,2021.0,,,
141,LG,AGEGE,10983534,0.0,0.0,8.0,2021.0,0.0,,
142,LG,AGEGE,10983534,0.0,0.0,9.0,2021.0,0.0,0.0,
143,LG,AGEGE,10983534,0.021612903225806453,0.010806451612903226,10.0,2021.0,0.0,0.0,0.0
144,LG,AGEGE,10983534,0.07806666666666667,0.03903333333333334,11.0,2021.0,0.010806451612903226,0.0,0.0
145,LG,AGEGE,10983534,0.09612903225806452,0.04806451612903226,12.0,2021.0,0.03903333333333334,0.010806451612903226,0.0
146,LG,AGEGE,10983534,0.05703225806451613,0.028516129032258065,1.0,2022.0,0.04806451612903226,0.03903333333333334,0.010806451612903226
147,LG,AGEGE,10983534,0.08671428571428572,0.04335714285714286,2.0,2022.0,0.028516129032258065,0.04806451612903226,0.03903333333333334
148,LG,AGEGE,10983534,0.18451612903225806,0.09225806451612903,3.0,2022.0,0.04335714285714286,0.028516129032258065,0.04806451612903226
149,LG,AGEGE,10983534,0.3412,0.1706,4.0,2022.0,0.09225806451612903,0.04335714285714286,0.028516129032258065
150,LG,AGEGE,10983534,0.412,0.206,5.0,2022.0,0.1706,0.09225806451612903,0.04335714285714286
151,LG,AGEGE,113042,0.011612903225806452,0.005806451612903226,7.0,2021.0,,,
152,LG,AGEGE,113042,0.0,0.0,8.0,2021.0,0.005806451612903226,,
153,LG,AGEGE,113042,0.0,0.0,9.0,2021.0,0.0,0.005806451612903226,
154,LG,AGEGE,113042,0.0,0.0,10.0,2021.0,0.0,0.0,0.005806451612903226
155,LG,AGEGE,113042,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
156,LG,AGEGE,113042,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
157,LG,AGEGE,113042,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
158,LG,AGEGE,113042,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
159,LG,AGEGE,113042,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
160,LG,AGEGE,113042,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
161,LG,AGEGE,113042,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
162,LG,AGEGE,113400,0.0,0.0,7.0,2021.0,,,
163,LG,AGEGE,113400,0.0,0.0,8.0,2021.0,0.0,,
164,LG,AGEGE,113400,0.0,0.0,9.0,2021.0,0.0,0.0,
165,LG,AGEGE,113400,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
166,LG,AGEGE,113400,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
167,LG,AGEGE,113400,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
168,LG,AGEGE,113400,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
169,LG,AGEGE,113400,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
170,LG,AGEGE,113400,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
171,LG,AGEGE,113400,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
172,LG,AGEGE,113400,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
173,LG,AGEGE,113441,39.414,19.707,6.0,2021.0,,,
174,LG,AGEGE,113441,24.914129032258064,12.457064516129032,7.0,2021.0,19.707,,
175,LG,AGEGE,113441,61.42296774193549,30.711483870967744,8.0,2021.0,12.457064516129032,19.707,
176,LG,AGEGE,113441,102.6892,51.3446,9.0,2021.0,30.711483870967744,12.457064516129032,19.707
177,LG,AGEGE,113441,66.30012903225807,33.150064516129035,10.0,2021.0,51.3446,30.711483870967744,12.457064516129032
178,LG,AGEGE,113441,19.556,9.778,11.0,2021.0,33.150064516129035,51.3446,30.711483870967744
179,LG,AGEGE,113441,8.104774193548387,4.0523870967741935,12.0,2021.0,9.778,33.150064516129035,51.3446
180,LG,AGEGE,113441,25.719548387096776,12.859774193548388,1.0,2022.0,4.0523870967741935,9.778,33.150064516129035
181,LG,AGEGE,113441,29.323071428571428,14.661535714285714,2.0,2022.0,12.859774193548388,4.0523870967741935,9.778
182,LG,AGEGE,113441,35.84322580645161,17.921612903225807,3.0,2022.0,14.661535714285714,12.859774193548388,4.0523870967741935
183,LG,AGEGE,113441,47.091,23.5455,4.0,2022.0,17.921612903225807,14.661535714285714,12.859774193548388
184,LG,AGEGE,113441,16.012,8.006,5.0,2022.0,23.5455,17.921612903225807,14.661535714285714
185,LG,AGEGE,BHF20HLK,859.3100689655173,429.65503448275865,6.0,2021.0,,,
186,LG,AGEGE,BHF20HLK,884.9899354838709,442.49496774193545,7.0,2021.0,429.65503448275865,,
187,LG,AGEGE,BHF20HLK,877.4359354838709,438.71796774193547,8.0,2021.0,442.49496774193545,429.65503448275865,
188,LG,AGEGE,BHF20HLK,855.9108666666667,427.95543333333336,9.0,2021.0,438.71796774193547,442.49496774193545,429.65503448275865
189,LG,AGEGE,BHF20HLK,755.2447741935484,377.6223870967742,10.0,2021.0,427.95543333333336,438.71796774193547,442.49496774193545
190,LG,AGEGE,BHF20HLK,1069.772,534.886,11.0,2021.0,377.6223870967742,427.95543333333336,438.71796774193547
191,LG,AGEGE,BHF20HLK,1184.2183225806452,592.1091612903226,12.0,2021.0,534.886,377.6223870967742,427.95543333333336
192,LG,AGEGE,BHF20HLK,1000.8156774193549,500.40783870967743,1.0,2022.0,592.1091612903226,534.886,377.6223870967742
193,LG,AGEGE,BHF20HLK,744.2236428571429,372.11182142857143,2.0,2022.0,500.40783870967743,592.1091612903226,534.886
194,LG,AGEGE,BHF20HLK,562.7987741935484,281.3993870967742,3.0,2022.0,372.11182142857143,500.40783870967743,592.1091612903226
195,LG,AGEGE,BHF20HLK,669.1688666666666,334.5844333333333,4.0,2022.0,281.3993870967742,372.11182142857143,500.40783870967743
196,LG,AGEGE,BHF20HLK,441.04200000000003,220.52100000000002,5.0,2022.0,334.5844333333333,281.3993870967742,372.11182142857143
197,LG,AGEGE,D108881,17.372413793103448,8.686206896551724,6.0,2021.0,,,
198,LG,AGEGE,D108881,16.452967741935485,8.226483870967742,7.0,2021.0,8.686206896551724,,
199,LG,AGEGE,D108881,35.367935483870966,17.683967741935483,8.0,2021.0,8.226483870967742,8.686206896551724,
200,LG,AGEGE,D108881,29.5328,14.7664,9.0,2021.0,17.683967741935483,8.226483870967742,8.686206896551724
201,LG,AGEGE,D108881,24.401032258064514,12.200516129032257,10.0,2021.0,14.7664,17.683967741935483,8.226483870967742
202,LG,AGEGE,D108881,30.528266666666667,15.264133333333334,11.0,2021.0,12.200516129032257,14.7664,17.683967741935483
203,LG,AGEGE,D108881,18.653032258064517,9.326516129032258,12.0,2021.0,15.264133333333334,12.200516129032257,14.7664
204,LG,AGEGE,D108881,19.797677419354837,9.898838709677419,1.0,2022.0,9.326516129032258,15.264133333333334,12.200516129032257
205,LG,AGEGE,D108881,18.850285714285715,9.425142857142857,2.0,2022.0,9.898838709677419,9.326516129032258,15.264133333333334
206,LG,AGEGE,D108881,13.067548387096775,6.533774193548387,3.0,2022.0,9.425142857142857,9.898838709677419,9.326516129032258
207,LG,AGEGE,D108881,33.11386666666667,16.556933333333333,4.0,2022.0,6.533774193548387,9.425142857142857,9.898838709677419
208,LG,AGEGE,D108881,36.532,18.266,5.0,2022.0,16.556933333333333,6.533774193548387,9.425142857142857
209,LG,AGEGE,HIT20NG,12.108206896551724,6.054103448275862,6.0,2021.0,,,
210,LG,AGEGE,HIT20NG,9.940387096774193,4.970193548387097,7.0,2021.0,6.054103448275862,,
211,LG,AGEGE,HIT20NG,9.76167741935484,4.88083870967742,8.0,2021.0,4.970193548387097,6.054103448275862,
212,LG,AGEGE,HIT20NG,11.0206,5.5103,9.0,2021.0,4.88083870967742,4.970193548387097,6.054103448275862
213,LG,AGEGE,HIT20NG,14.505354838709678,7.252677419354839,10.0,2021.0,5.5103,4.88083870967742,4.970193548387097
214,LG,AGEGE,HIT20NG,12.928933333333333,6.464466666666667,11.0,2021.0,7.252677419354839,5.5103,4.88083870967742
215,LG,AGEGE,HIT20NG,6.03858064516129,3.019290322580645,12.0,2021.0,6.464466666666667,7.252677419354839,5.5103
216,LG,AGEGE,HIT20NG,12.284258064516129,6.142129032258064,1.0,2022.0,3.019290322580645,6.464466666666667,7.252677419354839
217,LG,AGEGE,HIT20NG,13.13257142857143,6.566285714285715,2.0,2022.0,6.142129032258064,3.019290322580645,6.464466666666667
218,LG,AGEGE,HIT20NG,3.4250322580645163,1.7125161290322581,3.0,2022.0,6.566285714285715,6.142129032258064,3.019290322580645
219,LG,AGEGE,HIT20NG,4.056066666666666,2.028033333333333,4.0,2022.0,1.7125161290322581,6.566285714285715,6.142129032258064
220,LG,AGEGE,HIT20NG,4.748,2.374,5.0,2022.0,2.028033333333333,1.7125161290322581,6.566285714285715
221,LG,AGEGE,LDF20HLK,0.0,0.0,7.0,2021.0,,,
222,LG,AGEGE,LDF20HLK,0.0,0.0,8.0,2021.0,0.0,,
223,LG,AGEGE,LDF20HLK,0.0,0.0,9.0,2021.0,0.0,0.0,
224,LG,AGEGE,LDF20HLK,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
225,LG,AGEGE,LDF20HLK,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
226,LG,AGEGE,LDF20HLK,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
227,LG,AGEGE,LDF20HLK,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
228,LG,AGEGE,LDF20HLK,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
229,LG,AGEGE,LDF20HLK,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
230,LG,AGEGE,LDF20HLK,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
231,LG,AGEGE,LDF20HLK,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
232,LG,AGEGE,LDM20HLK,0.0,0.0,7.0,2021.0,,,
233,LG,AGEGE,LDM20HLK,0.0,0.0,8.0,2021.0,0.0,,
234,LG,AGEGE,LDM20HLK,0.0,0.0,9.0,2021.0,0.0,0.0,
235,LG,AGEGE,LDM20HLK,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
236,LG,AGEGE,LDM20HLK,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
237,LG,AGEGE,LDM20HLK,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
238,LG,AGEGE,LDM20HLK,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
239,LG,AGEGE,LDM20HLK,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
240,LG,AGEGE,LDM20HLK,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
241,LG,AGEGE,LDM20HLK,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
242,LG,AGEGE,LDM20HLK,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
243,LG,AGEGE,PMF20HLK,51.77462068965517,25.887310344827586,6.0,2021.0,,,
244,LG,AGEGE,PMF20HLK,42.54987096774194,21.27493548387097,7.0,2021.0,25.887310344827586,,
245,LG,AGEGE,PMF20HLK,59.35277419354839,29.676387096774196,8.0,2021.0,21.27493548387097,25.887310344827586,
246,LG,AGEGE,PMF20HLK,57.989333333333335,28.994666666666667,9.0,2021.0,29.676387096774196,21.27493548387097,25.887310344827586
247,LG,AGEGE,PMF20HLK,50.49754838709677,25.248774193548385,10.0,2021.0,28.994666666666667,29.676387096774196,21.27493548387097
248,LG,AGEGE,PMF20HLK,52.733333333333334,26.366666666666667,11.0,2021.0,25.248774193548385,28.994666666666667,29.676387096774196
249,LG,AGEGE,PMF20HLK,17.580645161290324,8.790322580645162,12.0,2021.0,26.366666666666667,25.248774193548385,28.994666666666667
250,LG,AGEGE,PMF20HLK,29.548387096774192,14.774193548387096,1.0,2022.0,8.790322580645162,26.366666666666667,25.248774193548385
251,LG,AGEGE,PMF20HLK,27.742142857142856,13.871071428571428,2.0,2022.0,14.774193548387096,8.790322580645162,26.366666666666667
252,LG,AGEGE,PMF20HLK,12.065548387096774,6.032774193548387,3.0,2022.0,13.871071428571428,14.774193548387096,8.790322580645162
253,LG,AGEGE,PMF20HLK,42.18066666666667,21.090333333333334,4.0,2022.0,6.032774193548387,13.871071428571428,14.774193548387096
254,LG,AGEGE,PMF20HLK,38.904,19.452,5.0,2022.0,21.090333333333334,6.032774193548387,13.871071428571428
255,LG,AGEGE,PMM20HLK,74.72558620689655,37.362793103448276,6.0,2021.0,,,
256,LG,AGEGE,PMM20HLK,95.21690322580645,47.608451612903224,7.0,2021.0,37.362793103448276,,
257,LG,AGEGE,PMM20HLK,157.01116129032258,78.50558064516129,8.0,2021.0,47.608451612903224,37.362793103448276,
258,LG,AGEGE,PMM20HLK,89.84586666666667,44.92293333333333,9.0,2021.0,78.50558064516129,47.608451612903224,37.362793103448276
259,LG,AGEGE,PMM20HLK,32.0321935483871,16.01609677419355,10.0,2021.0,44.92293333333333,78.50558064516129,47.608451612903224
260,LG,AGEGE,PMM20HLK,33.33566666666667,16.667833333333334,11.0,2021.0,16.01609677419355,44.92293333333333,78.50558064516129
261,LG,AGEGE,PMM20HLK,6.321290322580645,3.1606451612903226,12.0,2021.0,16.667833333333334,16.01609677419355,44.92293333333333
262,LG,AGEGE,PMM20HLK,10.169483870967742,5.084741935483871,1.0,2022.0,3.1606451612903226,16.667833333333334,16.01609677419355
263,LG,AGEGE,PMM20HLK,12.416571428571428,6.208285714285714,2.0,2022.0,5.084741935483871,3.1606451612903226,16.667833333333334
264,LG,AGEGE,PMM20HLK,6.152709677419355,3.0763548387096775,3.0,2022.0,6.208285714285714,5.084741935483871,3.1606451612903226
265,LG,AGEGE,PMM20HLK,33.96673333333333,16.983366666666665,4.0,2022.0,3.0763548387096775,6.208285714285714,5.084741935483871
